meter_id,building_name,reading_date,raw_reading,normalized_kwh,usage_kwh
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-05-08,1535.0,1535.0,25.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-05-15,1578.0,1578.0,43.0
D.0019__FL01__ร้านค้า_6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),2026-05-22,1613.0,1613.0,35.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-01-02,9039.0,9039.0,0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-01-09,9390.0,9390.0,351.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-01-16,9556.0,9556.0,166.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-01-23,9769.0,9769.0,213.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-01-30,9980.0,9980.0,211.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-02-06,203.0,203.0,0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-02-13,442.0,442.0,239.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-02-20,703.0,703.0,261.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-02-27,1002.0,1002.0,299.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-03-06,1254.0,1254.0,252.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-03-13,1550.0,1550.0,296.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-03-20,1838.0,1838.0,288.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-03-27,2151.0,2151.0,313.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-04-03,2469.0,2469.0,318.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-04-10,2760.0,2760.0,291.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-04-17,2979.0,2979.0,219.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-04-24,3285.0,3285.0,306.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-05-01,3679.0,3679.0,394.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-05-08,3835.0,3835.0,156.0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-05-15,,3835.0,0
D.0019__FL01__ร้านค้า_7,ต.0019 ร้านสหกรณ์,2026-05-22,4353.0,4353.0,518.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-01-02,16.99,16990.0,0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-01-09,17.668,17668.0,678.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-01-16,17.97,17970.0,302.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-01-23,18.28,18280.0,310.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-01-30,18.57,18570.0,290.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-02-06,18.86,18860.0,290.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-02-13,19.92,19920.0,1060.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-02-20,19.45,19450.0,0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-02-27,19.95,19950.0,500.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-03-06,20.382,20382.0,432.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-03-13,20.819,20819.0,437.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-03-20,21.147,21147.0,328.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-03-27,21.499,21499.0,352.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-04-03,21.79,21790.0,291.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-04-10,22.068,22068.0,278.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-04-17,22.341,22341.0,273.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-04-24,22.887,22887.0,546.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-05-01,23.671,23671.0,784.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-05-08,23.897,23897.0,226.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-05-15,24.462,24462.0,565.0
D.0025__FL01__MDB,ต.0025 อาคารอเนกประสงค์,2026-05-22,24.764,24764.0,302.0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-01-02,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-01-09,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-01-16,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-01-23,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-01-30,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-02-06,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-02-13,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-02-20,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-02-27,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-03-06,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-03-13,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-03-20,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-03-27,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-04-03,26468.0,26468.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-04-10,26864.0,26864.0,396.0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-04-17,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-04-24,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-05-01,,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-05-08,26864.0,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-05-15,,26864.0,0
D.0015__FL01__MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,2026-05-22,26864.0,26864.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-01-02,1120.0,1120.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-01-09,1120.0,1120.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-01-16,1122.0,1122.0,2.0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-01-23,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-01-30,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-02-06,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-02-13,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-02-20,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-02-27,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-03-06,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-03-13,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-03-20,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-03-27,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-04-03,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-04-10,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-04-17,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-04-24,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-05-01,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-05-08,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-05-15,1122.0,1122.0,0
T.0022__FL01__MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,2026-05-22,1122.0,1122.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-01-02,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-01-09,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-01-16,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-01-23,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-01-30,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-02-06,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-02-13,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-02-20,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-02-27,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-03-06,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-03-13,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-03-20,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-03-27,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-04-03,5792.0,5792.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-04-10,5793.0,5793.0,1.0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-04-17,5793.0,5793.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-04-24,5793.0,5793.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-05-01,5793.0,5793.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-05-08,5793.0,5793.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-05-15,5793.0,5793.0,0
T.0023__FL01__MDB,ท.0023 อาคาร Construction Shop อบค.,2026-05-22,5793.0,5793.0,0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-01-02,2852.0,2852.0,0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-01-09,2852.0,2852.0,0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-01-16,2852.0,2852.0,0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-01-23,2858.0,2858.0,6.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-01-30,2867.0,2867.0,9.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-02-06,2878.0,2878.0,11.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-02-13,2889.0,2889.0,11.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-02-20,2901.0,2901.0,12.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-02-27,2914.0,2914.0,13.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-03-06,2927.0,2927.0,13.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-03-13,2942.0,2942.0,15.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-03-20,2957.0,2957.0,15.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-03-27,2973.0,2973.0,16.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-04-03,2988.0,2988.0,15.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-04-10,3003.0,3003.0,15.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-04-17,3023.0,3023.0,20.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-04-24,3039.0,3039.0,16.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-05-01,3062.0,3062.0,23.0
T.0025__FL01__MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2026-05-08,3068.0,3068.0,6.0
